4722	415
4723	720
4724	710
4725	499
4726	507
4727	433
4728	684
4729	554
4730	798
4731	606
4732	473
4733	408
4734	659
4735	691
4736	599
4737	670
4738	597
4739	700
4740	619
4741	409
4742	644
4743	625
4744	642
4745	445
4746	414
4747	735
4748	777
4749	719
4750	697
4751	415
4752	547
4753	716
4754	747
4755	484
4756	551
4757	597
4758	614
4759	450
4760	752
4761	736
4762	757
4763	672
4764	717
4765	571
4766	472
4767	706
4768	745
4769	437
4770	555
4771	607
4772	588
4773	747
4774	464
4775	475
4776	409
4777	603
4778	517
4779	692
4780	519
4781	620
4782	774
4783	681
4784	437
4785	799
4786	415
4787	533
4788	576
4789	445
4790	654
4791	428
4792	792
4793	409
4794	661
4795	438
4796	493
4797	449
4798	430
4799	614
4800	559
4801	614
4802	471
4803	493
4804	571
4805	630
4806	785
4807	698
4808	674
4809	664
4810	548
4811	798
4812	730
4813	595
4814	432
4815	686
4816	450
4817	697
4818	757
4819	640
4820	516
4821	650
4822	403
4823	776
4824	401
4825	697
4826	659
4827	426
4828	481
4829	716
4830	745
4831	703
4832	493
4833	483
4834	697
4835	685
4836	694
4837	641
4838	798
4839	544
4840	777
4841	588
4842	765
4843	659
4844	684
4845	495
4846	674
4847	712
4848	640
4849	753
4850	702
4851	501
4852	784
4853	603
4854	589
4855	571
4856	665
4857	674
4858	721
4859	736
4860	402
4861	537
4862	402
4863	495
4864	448
4865	475
4866	525
4867	468
4868	633
4869	595
4870	707
4871	463
4872	624
4873	445
4874	556
4875	669
4876	609
4877	554
4878	781
4879	698
4880	457
4881	553
4882	751
4883	506
4884	798
4885	662
4886	706
4887	467
4888	436
4889	608
4890	433
4891	676
4892	572
4893	617
4894	701
4895	691
4896	601
4897	756
4898	659
4899	428
4900	623
4901	708
4902	591
4903	418
4904	685
4905	499
4906	450
4907	681
4908	529
4909	579
4910	722
4911	406
4912	800
4913	761
4914	550
4915	657
4916	588
4917	420
4918	456
4919	584
4920	640
4921	719
4922	578
4923	428
4924	590
4925	426
4926	599
4927	734
4928	500
4929	493
4930	419
4931	424
4932	564
4933	695
4934	519
4935	644
4936	427
4937	418
4938	681
4939	433
4940	567
4941	746
4942	490
4943	694
4944	784
4945	703
4946	522
4947	640
4948	455
4949	627
4950	572
4951	605
4952	503
4953	764
4954	729
4955	581
4956	620
4957	467
4958	628
4959	766
4960	665
4961	689
4962	620
4963	752
4964	519
4965	684
4966	691
4967	674
4968	713
4969	435
4970	561
4971	480
4972	624
4973	643
4974	571
4975	613
4976	542
4977	708
4978	468
4979	463
4980	661
4981	431
4982	457
4983	474
4984	630
4985	663
4986	454
4987	601
4988	630
4989	610
4990	786
4991	629
4992	635
4993	434
4994	664
4995	647
4996	425
4997	740
4998	614
4999	609
5000	767
5001	473
5002	510
5003	691
5004	794
5005	590
5006	746
5007	485
5008	714
5009	444
5010	715
5011	405
5012	760
5013	452
5014	632
5015	412
5016	795
5017	557
5018	632
5019	517
5020	589
5021	759
5022	632
5023	602
5024	581
5025	528
5026	536
5027	782
5028	754
5029	697
5030	436
5031	782
5032	455
5033	661
5034	457
5035	685
5036	432
5037	493
5038	650
5039	786
5040	421
5041	529
5042	500
5043	740
5044	612
5045	430
5046	469
5047	430
5048	403
5049	657
5050	769
5051	416
5052	607
5053	780
5054	602
5055	496
5056	472
5057	483
5058	460
5059	738
5060	786
5061	544
5062	783
5063	483
5064	741
5065	575
5066	493
5067	732
5068	581
5069	522
5070	559
5071	675
5072	780
5073	675
5074	494
5075	588
5076	670
5077	788
5078	487
5079	639
5080	688
5081	749
5082	796
5083	774
5084	461
5085	608
5086	422
5087	610
5088	420
5089	662
5090	709
5091	744
5092	674
5093	702
5094	433
5095	740
5096	706
5097	561
5098	766
5099	692
5100	620
5101	760
5102	462
5103	728
5104	637
5105	425
5106	493
5107	417
5108	720
5109	524
5110	621
5111	745
5112	510
5113	487
5114	412
5115	765
5116	704
5117	561
5118	623
5119	652
5120	462
5121	679
5122	776
5123	435
5124	585
5125	491
5126	465
5127	622
5128	553
5129	767
5130	502
5131	704
5132	677
5133	711
5134	600
5135	614
5136	479
5137	601
5138	609
5139	705
5140	711
5141	458
5142	751
5143	695
5144	440
5145	642
5146	450
5147	592
5148	660
5149	692
5150	570
5151	619
5152	751
5153	657
5154	453
5155	712
5156	468
5157	536
5158	612
5159	760
5160	619
5161	446
5162	676
5163	410
5164	714
5165	660
5166	550
5167	578
5168	469
5169	658
5170	434
5171	672
5172	420
5173	630
5174	526
5175	505
5176	649
5177	684
5178	621
5179	620
5180	479
5181	564
5182	476
5183	693
5184	477
5185	540
5186	560
5187	766
5188	555
5189	597
5190	722
5191	794
5192	775
5193	462
5194	691
5195	476
5196	505
5197	626
5198	734
5199	400
5200	708
5201	536
5202	585
5203	422
5204	457
5205	790
5206	651
5207	417
5208	472
5209	770
5210	692
5211	619
5212	468
5213	492
5214	487
5215	642
5216	521
5217	643
5218	566
5219	420
5220	612
5221	419
5222	414
5223	493
5224	429
5225	550
5226	558
5227	459
5228	793
5229	547
5230	538
5231	792
5232	620
5233	595
5234	458
5235	706
5236	619
5237	502
5238	767
5239	519
5240	504
5241	571
5242	626
5243	784
5244	546
5245	686
5246	794
5247	719
5248	626
5249	628
5250	771
5251	483
5252	715
5253	694
5254	712
5255	529
5256	496
5257	799
5258	577
5259	750
5260	711
5261	668
5262	704
5263	520
5264	686
5265	469
5266	596
5267	788
5268	712
5269	710
5270	660
5271	611
5272	589
5273	741
5274	537
5275	523
5276	426
5277	774
5278	660
5279	412
5280	504
5281	559
5282	649
5283	571
5284	499
5285	687
5286	759
5287	589
5288	573
5289	545
5290	449
5291	654
5292	480
5293	486
5294	558
5295	708
5296	439
5297	596
5298	545
5299	702
5300	780
5301	736
5302	743
5303	455
5304	748
5305	443
5306	709
5307	612
5308	665
5309	409
5310	616
5311	535
5312	763
5313	405
5314	661
5315	653
5316	607
5317	482
5318	593
5319	665
5320	686
5321	662
5322	753
5323	726
5324	554
5325	595
5326	469
5327	727
5328	440
5329	618
5330	427
5331	736
5332	430
5333	544
5334	763
5335	582
5336	676
5337	730
5338	694
5339	676
5340	620
5341	539
5342	404
5343	684
5344	492
5345	750
5346	665
5347	617
5348	667
5349	552
5350	767
5351	728
5352	535
5353	685
5354	682
5355	688
5356	647
5357	588
5358	569
5359	409
5360	616
5361	685
5362	497
5363	780
5364	557
5365	567
5366	428
5367	649
5368	792
5369	740
5370	475
5371	701
5372	661
5373	527
5374	670
5375	495
5376	724
5377	604
5378	623
5379	482
5380	768
5381	792
5382	614
5383	587
5384	611
5385	690
5386	645
5387	437
5388	500
5389	743
5390	439
5391	725
5392	454
5393	641
5394	584
5395	439
5396	766
5397	704
5398	684
5399	583
5400	660
5401	438
5402	456
5403	573
5404	544
5405	493
5406	725
5407	565
5408	711
5409	707
5410	673
5411	782
5412	612
5413	781
5414	798
5415	707
5416	579
5417	664
5418	675
5419	513
5420	547
5421	785
5422	593
5423	420
5424	582
5425	575
5426	439
5427	624
5428	751
5429	682
5430	663
5431	451
5432	753
5433	654
5434	425
5435	478
5436	645
5437	552
5438	652
5439	426
5440	401
5441	778
5442	664
5443	601
5444	616
5445	470
5446	618
5447	451
5448	618
5449	775
5450	656
5451	553
5452	618
5453	544
5454	617
5455	414
5456	720
5457	710
5458	423
5459	592
5460	472
5461	631
5462	799
5463	474
5464	658
5465	793
5466	727
5467	499
5468	504
5469	726
5470	492
5471	734
5472	433
5473	494
5474	554
5475	449
5476	592
5477	466
5478	794
5479	552
5480	533
5481	497
5482	527
5483	516
5484	444
5485	457
5486	493
5487	409
5488	787
5489	401
5490	719
5491	734
5492	697
5493	538
5494	621
5495	787
5496	583
5497	661
5498	535
5499	460
5500	699
5501	456
5502	646
5503	555
5504	626
5505	417
5506	530
5507	592
5508	794
5509	733
5510	408
5511	794
5512	652
5513	450
5514	778
5515	566
5516	798
5517	478
5518	465
5519	505
5520	702
5521	517
5522	412
5523	676
5524	592
5525	488
5526	781
5527	490
5528	703
5529	717
5530	668
5531	530
5532	763
5533	474
5534	793
5535	464
5536	529
5537	438
5538	494
5539	753
5540	472
5541	404
5542	799
5543	605
5544	753
5545	706
5546	772
5547	594
5548	656
5549	600
5550	621
5551	630
5552	776
5553	739
5554	516
5555	571
5556	620
5557	503
5558	700
5559	713
5560	643
5561	710
5562	556
5563	406
5564	756
5565	483
5566	688
5567	438
5568	615
5569	614
5570	579
5571	750
5572	656
5573	415
5574	742
5575	649
5576	593
5577	445
5578	731
5579	525
5580	406
5581	617
5582	742
5583	646
5584	683
5585	479
5586	609
5587	405
5588	479
5589	665
5590	769
5591	530
5592	402
5593	706
5594	528
5595	701
5596	792
5597	699
5598	720
5599	400
5600	506
5601	723
5602	782
5603	793
5604	594
5605	466
5606	754
5607	759
5608	574
5609	766
5610	518
5611	458
5612	742
5613	698
5614	519
5615	414
5616	569
5617	540
5618	469
5619	644
5620	570
5621	503
5622	732
5623	469
5624	755
5625	707
5626	478
5627	651
5628	515
5629	797
5630	736
5631	457
5632	608
5633	609
5634	642
5635	596
5636	430
5637	722
5638	445
5639	443
5640	508
5641	472
5642	466
5643	633
5644	663
5645	552
5646	573
5647	705
5648	775
5649	614
5650	795
5651	536
5652	774
5653	799
5654	434
5655	781
5656	758
5657	670
5658	795
5659	527
5660	436
5661	755
5662	678
5663	629
5664	550
5665	579
5666	685
5667	567
5668	518
5669	784
5670	741
5671	638
5672	471
5673	752
5674	643
5675	417
5676	685
5677	573
5678	433
5679	613
5680	438
5681	474
5682	800
5683	759
5684	437
5685	698
5686	523
5687	744
5688	486
5689	708
5690	427
5691	746
5692	664
5693	511
5694	459
5695	463
5696	566
5697	688
5698	768
5699	535
5700	490
5701	675
5702	758
5703	732
5704	400
5705	530
5706	694
5707	699
5708	456
5709	492
5710	786
5711	754
5712	658
5713	791
5714	466
5715	651
5716	427
5717	595
5718	627
5719	469
5720	531
5721	537
5722	577
5723	529
5724	655
5725	685
5726	632
5727	523
5728	411
5729	657
5730	459
5731	742
5732	578
5733	679
5734	522
5735	628
5736	610
